STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       2532;19510101;-999;-999;-999;    5;   2.0;   7;    0.000;  15;   7.3;   5.6;  972.70;    0.5;   89.00;    1.9;   -6.6;   -7.2;eor
       2532;19510102;-999;-999;-999;    5;   2.7;   8;    0.000;  14;   8.0;   5.9;  967.90;    1.1;   88.00;    2.7;   -0.6;   -2.7;eor
       2532;19510103;-999;-999;-999;    5;   0.2;   7;    1.100;  11;   7.0;   5.6;  980.00;    1.4;   83.00;    2.7;    0.6;   -0.4;eor
       2532;19510104;-999;-999;-999;    5;   1.0;   8;    3.600;  11;   7.7;   5.5;  991.10;    1.2;   82.00;    2.1;    0.1;   -1.3;eor
       2532;19510105;-999;-999;-999;    5;   0.9;   8;    0.000;  11;   8.0;   6.9;  987.80;    3.6;   91.00;    5.6;    0.6;    0.2;eor
       2532;19510106;-999;-999;-999;    5;   0.2;   1;    0.000;   5;   6.3;   6.3;  985.80;    4.2;   75.00;    6.3;    3.1;    2.7;eor
       2532;19510107;-999;-999;-999;    5;   0.0;   1;    1.200;   0;   7.3;   6.1;  981.80;    5.4;   69.00;    6.9;    3.6;    2.7;eor
       2532;19510108;-999;-999;-999;    5;   0.0;   1;    2.100;   0;   7.7;   7.1;  988.60;    4.6;   82.00;    6.4;    3.2;    3.3;eor
       2532;19510109;-999;-999;-999;    5;   0.2;   1;    2.000;   0;   4.3;   6.1;  986.70;    4.1;   74.00;    5.2;    3.4;    3.4;eor
       2532;19510110;-999;-999;-999;    5;   0.0;   0;    4.200;   0;   4.3;   5.6;  991.40;    2.2;   78.00;    4.6;   -0.7;   -2.9;eor
       2532;19510111;-999;-999;-999;    5;   0.3;   1;    0.000;   0;   8.0;   7.2;  976.80;    6.7;   75.00;    8.3;    1.6;    0.4;eor
       2532;19510112;-999;-999;-999;    5;   0.0;   1;    4.100;   0;   6.7;   7.2;  972.80;    5.3;   78.00;    8.8;    3.3;    5.2;eor
       2532;19510113;-999;-999;-999;    5;   0.9;   1;    3.600;   0;   6.7;   6.4;  975.00;    4.2;   78.00;    6.3;    2.0;    0.8;eor
       2532;19510114;-999;-999;-999;    5;   0.1;   1;    2.800;   0;   5.7;   6.8;  983.40;    4.6;   82.00;    5.6;    1.1;    1.2;eor
       2532;19510115;-999;-999;-999;    5;   6.9;   1;    0.000;   0;   8.0;   6.9;  980.30;    3.2;   88.00;    5.9;    2.1;    3.7;eor
       2532;19510116;-999;-999;-999;    5;   1.2;   8;    3.600;   0;   7.3;   6.7; 1000.40;    3.2;   86.00;    4.9;    2.2;    0.4;eor
       2532;19510117;-999;-999;-999;    5;  13.1;   8;    0.000;   0;   8.0;   6.3;  992.20;    2.0;   89.00;    3.6;    0.4;   -0.8;eor
       2532;19510118;-999;-999;-999;    5;  13.2;   1;    1.900;   0;   8.0;   7.2;  974.60;    4.9;   81.00;    7.8;    2.7;    2.3;eor
       2532;19510119;-999;-999;-999;    5;   3.6;   1;    2.600;   0;   6.3;   6.5;  984.20;    4.4;   77.00;    5.2;    2.9;    2.0;eor
       2532;19510120;-999;-999;-999;    5;   0.7;   1;    0.700;   0;   7.7;   6.4;  984.70;    4.0;   75.00;    5.6;    2.8;    2.2;eor
       2532;19510121;-999;-999;-999;    5;   0.2;   8;    2.900;   0;   4.3;   5.1;  997.10;    0.1;   78.00;    3.6;   -2.2;    0.1;eor
       2532;19510122;-999;-999;-999;    5;   0.3;   1;    0.000;   0;   8.0;   6.7;  995.50;    2.1;   95.00;    3.2;   -3.3;   -4.6;eor
       2532;19510123;-999;-999;-999;    5;   0.4;   1;    0.000;   0;   8.0;   7.6;  994.20;    3.9;   94.00;    5.2;    3.1;    2.9;eor
       2532;19510124;-999;-999;-999;    5;   0.0;   0;    5.000;   0;   5.7;   6.4;  997.00;    2.5;   85.00;    5.1;    0.7;   -0.3;eor
       2532;19510125;-999;-999;-999;    5;   0.0;   0;    0.000;   0;   8.0;   5.3;  989.20;    0.2;   85.00;    2.2;   -0.6;    0.9;eor
       2532;19510126;-999;-999;-999;    5;   0.0;   1;    0.000;   0;   8.0;   5.3;  984.70;    0.7;   83.00;    1.2;   -0.6;   -0.6;eor
       2532;19510127;-999;-999;-999;    5;   0.6;   8;    0.000;   0;   8.0;   6.0;  980.00;    1.8;   86.00;    3.1;    0.6;    0.4;eor
       2532;19510128;-999;-999;-999;    5;   0.1;   1;    0.000;   0;   8.0;   6.3;  980.40;    1.7;   90.00;    2.3;    1.0;    0.4;eor
       2532;19510129;-999;-999;-999;    5;   0.3;   8;    0.000;   0;   8.0;   5.7;  991.20;    0.3;   90.00;    2.0;   -0.3;    0.5;eor
       2532;19510130;-999;-999;-999;    5;   0.0;   0;    0.000;   1;   8.0;   5.9;  993.20;    0.4;   93.00;    1.5;   -0.7;   -0.7;eor
       2532;19510131;-999;-999;-999;    5;   0.0;   1;    0.500;   0;   8.0;   5.6;  990.40;    0.9;   86.00;    2.2;   -1.4;   -1.4;eor
       2532;19510201;-999;-999;-999;    5;   0.0;   1;    0.000;   0;   8.0;   6.0;  997.40;    1.4;   88.00;    2.5;    0.7;    0.5;eor
       2532;19510202;-999;-999;-999;    5;   0.0;   1;    0.000;   0;   8.0;   5.5;  996.70;    0.4;   88.00;    2.0;   -0.1;   -0.4;eor
       2532;19510203;-999;-999;-999;    5;   0.0;   1;    1.000;   0;   5.3;   4.8;  984.30;   -1.0;   85.00;    1.1;   -2.3;   -2.3;eor
       2532;19510204;-999;-999;-999;    5;   0.2;   8;    0.100;   0;   5.0;   5.3;  969.00;    1.4;   79.00;    4.0;   -2.9;   -3.7;eor
       2532;19510205;-999;-999;-999;    5;   1.2;   1;    0.000;   0;   7.7;   6.0;  963.90;    3.0;   80.00;    4.8;    1.1;   -1.3;eor
       2532;19510206;-999;-999;-999;    5;   0.0;   0;    2.400;   0;   6.7;   6.4;  973.50;    4.2;   76.00;    7.2;    2.9;    2.0;eor
       2532;19510207;-999;-999;-999;    5;   0.0;   0;    7.300;   0;   2.7;   5.9;  983.00;    3.6;   74.00;    7.8;    0.3;   -1.3;eor
       2532;19510208;-999;-999;-999;    5;   0.0;   1;    1.500;   0;   6.7;   6.0;  981.80;    5.0;   71.00;    6.7;    0.6;   -1.3;eor
       2532;19510209;-999;-999;-999;    5;   0.0;   1;    1.100;   0;   7.7;   8.0;  983.20;    7.6;   76.00;   11.6;    5.5;    4.7;eor
       2532;19510210;-999;-999;-999;    5;   2.4;   1;    0.000;   0;   7.7;   6.8;  987.20;    3.4;   83.00;    7.6;    1.8;    4.4;eor
       2532;19510211;-999;-999;-999;    5;   0.1;   1;    0.000;   0;   8.0;   6.8;  986.80;    3.7;   85.00;    5.8;    1.0;    0.9;eor
       2532;19510212;-999;-999;-999;    5;   0.0;   0;    3.000;   0;   5.7;   7.1;  988.60;    4.2;   83.00;    8.7;    2.1;    2.3;eor
       2532;19510213;-999;-999;-999;    5;   8.0;   8;    0.000;   0;   7.7;   6.7;  983.00;    3.1;   88.00;    5.5;   -0.2;   -2.3;eor
       2532;19510214;-999;-999;-999;    5;   0.6;   8;    0.000;   0;   8.0;   6.8;  982.20;    3.0;   91.00;    5.4;    0.1;    0.1;eor
       2532;19510215;-999;-999;-999;    5;   0.0;   1;    1.100;   0;   5.3;   6.1;  989.40;    3.3;   79.00;    5.8;    1.4;    0.9;eor
       2532;19510216;-999;-999;-999;    5;   0.0;   0;    4.700;   0;   6.0;   5.3;  991.90;    1.8;   77.00;    6.2;   -2.3;   -3.8;eor
       2532;19510217;-999;-999;-999;    5;   6.1;   8;    0.000;   0;   8.0;   7.3;  981.20;    5.3;   84.00;    6.8;    0.1;   -2.2;eor
       2532;19510218;-999;-999;-999;    5;   0.3;   8;    4.000;   0;   5.3;   5.2;  982.00;    3.7;   66.00;    7.5;    2.0;    0.7;eor
       2532;19510219;-999;-999;-999;    5;   4.8;   8;    0.000;   0;   6.3;   5.9;  975.60;    2.7;   80.00;    4.2;    1.1;   -0.5;eor
       2532;19510220;-999;-999;-999;    5;   4.4;   1;    4.800;   0;   7.0;   6.7;  976.70;    4.8;   79.00;    7.2;    1.1;   -0.1;eor
       2532;19510221;-999;-999;-999;    5;   2.0;   8;    3.600;   0;   3.7;   6.4;  966.70;    3.2;   80.00;    6.6;    1.6;    3.0;eor
       2532;19510222;-999;-999;-999;    5;   3.1;   8;    4.400;   0;   7.3;   5.9;  976.80;    3.8;   74.00;    7.0;    0.9;   -1.5;eor
       2532;19510223;-999;-999;-999;    5;   2.0;   1;    3.400;   0;   6.7;   6.3;  984.40;    3.0;   82.00;    5.8;    0.7;   -0.3;eor
       2532;19510224;-999;-999;-999;    5;   0.0;   0;    2.700;   0;   4.3;   6.1;  985.60;    1.8;   87.00;    7.2;    0.6;   -0.4;eor
       2532;19510225;-999;-999;-999;    5;   0.0;   1;    3.200;   0;   5.3;   5.7;  985.40;    2.5;   78.00;    6.1;   -0.9;   -2.3;eor
       2532;19510226;-999;-999;-999;    5;   0.4;   8;    1.000;   0;   8.0;   5.7;  987.40;    1.4;   86.00;    3.5;   -0.4;   -1.1;eor
       2532;19510227;-999;-999;-999;    5;   0.0;   0;    4.300;   0;   6.7;   5.1;  991.40;    0.2;   82.00;    3.0;   -1.7;   -2.2;eor
