STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       1426;19470101;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   3.9; 1014.70;   -2.8;   77.00;   -2.3;   -3.2;   -3.0;eor
       1426;19470102;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   4.1; 1018.00;   -3.4;   85.00;   -3.1;   -4.0;   -4.5;eor
       1426;19470103;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   3.5; 1027.40;   -5.8;   83.00;   -3.0;   -7.5;   -8.0;eor
       1426;19470104;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   1.5; 1031.80;  -12.2;   64.00;   -6.5;  -15.2;  -16.0;eor
       1426;19470105;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   1.2; 1027.20;  -15.8;   69.00;  -11.3;  -18.0;  -17.3;eor
       1426;19470106;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   1.2; 1021.10;  -16.8;   76.00;  -13.9;  -20.9;  -22.1;eor
       1426;19470107;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   1.5; 1015.20;  -14.9;   76.00;  -11.0;  -16.7;  -17.0;eor
       1426;19470108;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   1.6; 1016.20;  -13.2;   76.00;  -11.0;  -18.4;  -21.2;eor
       1426;19470109;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   2.3; 1013.40;   -9.4;   76.00;   -8.1;  -12.0;  -14.1;eor
       1426;19470110;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   2.0; 1012.20;  -12.9;   80.00;   -8.1;  -16.1;  -10.0;eor
       1426;19470111;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   1.2; 1010.80;  -18.0;   85.00;  -10.2;  -22.6;  -22.6;eor
       1426;19470112;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   3.2;  996.60;   -7.1;   92.00;   -5.0;  -19.1;  -20.2;eor
       1426;19470113;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   5.5;  998.30;   -0.4;   94.00;    3.1;   -7.5;   -6.1;eor
       1426;19470114;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   6.0; 1004.80;    2.4;   79.00;    5.4;    2.0;    1.0;eor
       1426;19470115;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   7.2; 1012.60;    4.0;   93.00;    7.0;    1.5;    0.0;eor
       1426;19470116;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   7.6; 1018.40;    3.4;   88.00;    8.0;    2.0;    0.5;eor
       1426;19470117;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   6.1; 1013.20;    3.6;   81.00;    7.2;   -0.5;   -1.3;eor
       1426;19470118;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   6.3; 1016.30;    3.6;   85.00;    5.4;    2.0;    1.5;eor
       1426;19470119;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   5.6; 1013.40;    1.2;   83.00;    4.1;    0.0;    0.5;eor
       1426;19470120;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   4.7; 1010.20;   -1.6;   84.00;    1.0;   -2.5;   -3.0;eor
       1426;19470121;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   4.3; 1010.30;   -2.1;   82.00;   -0.4;   -4.0;   -4.8;eor
       1426;19470122;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   4.3; 1011.90;   -3.4;   90.00;   -2.0;   -5.0;   -6.0;eor
       1426;19470123;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   3.2; 1017.10;   -6.2;   87.00;   -2.5;   -9.0;  -12.0;eor
       1426;19470124;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   3.3; 1020.40;   -6.1;   88.00;   -5.0;   -8.0;  -11.0;eor
       1426;19470125;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   3.3; 1015.50;   -6.2;   86.00;   -5.0;   -9.6;  -11.0;eor
       1426;19470126;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   2.5; 1011.20;   -9.0;   83.00;   -6.0;  -10.0;  -10.2;eor
       1426;19470127;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   2.1; 1009.40;   -9.8;   80.00;   -7.5;  -13.5;  -14.0;eor
       1426;19470128;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   2.0; 1014.60;  -11.1;   75.00;   -7.5;  -13.5;  -13.4;eor
       1426;19470129;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   2.1; 1017.00;  -12.0;   81.00;   -5.2;  -19.3;  -21.7;eor
       1426;19470130;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   2.9; 1015.50;   -5.4;   72.00;   -2.4;  -11.0;  -13.6;eor
       1426;19470131;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   2.1; 1014.30;   -9.6;   74.00;   -4.8;  -12.3;  -13.7;eor
       1426;19470201;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   2.3; 1014.40;  -10.1;   74.00;   -5.5;  -14.5;  -17.5;eor
       1426;19470202;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   1.9; 1009.10;   -9.9;   68.00;   -5.5;  -15.5;  -20.5;eor
       1426;19470203;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   2.5; 1000.00;   -9.0;   82.00;   -6.0;  -12.0;  -16.0;eor
       1426;19470204;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   3.3;  995.00;   -5.4;   81.00;   -4.0;  -11.0;  -15.2;eor
       1426;19470205;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   3.2;  997.60;   -6.4;   83.00;   -3.5;   -7.0;   -6.5;eor
       1426;19470206;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   2.7; 1010.20;   -8.1;   80.00;   -5.5;  -14.0;  -12.5;eor
       1426;19470207;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   1.7; 1015.00;  -13.0;   68.00;   -6.5;  -16.5;  -12.5;eor
       1426;19470208;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   1.5; 1009.90;  -14.4;   69.00;  -12.0;  -20.5;  -23.5;eor
       1426;19470209;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   2.0; 1009.90;  -11.7;   79.00;  -10.5;  -13.5;  -14.0;eor
       1426;19470210;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   1.9; 1014.00;  -11.8;   73.00;   -9.0;  -13.0;  -13.5;eor
       1426;19470211;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   1.9; 1013.10;  -11.8;   73.00;   -9.5;  -14.0;  -13.5;eor
       1426;19470212;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   1.9; 1011.50;  -11.2;   70.00;   -9.5;  -13.0;  -13.5;eor
       1426;19470213;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   2.5; 1011.00;   -8.9;   82.00;   -6.5;  -11.1;  -10.5;eor
       1426;19470214;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   2.8; 1013.40;   -7.3;   79.00;   -5.4;   -8.5;   -8.6;eor
       1426;19470215;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   2.4; 1016.80;   -8.3;   73.00;   -6.4;  -10.8;  -13.0;eor
       1426;19470216;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   2.0; 1019.60;   -8.9;   63.00;   -4.5;  -12.0;  -12.5;eor
       1426;19470217;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   1.6; 1020.00;  -10.8;   61.00;   -3.5;  -19.5;  -20.4;eor
       1426;19470218;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   1.7; 1014.60;   -8.4;   58.00;   -4.5;  -15.0;  -17.5;eor
       1426;19470219;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   1.9; 1008.30;   -8.6;   59.00;   -5.5;  -11.5;  -12.5;eor
       1426;19470220;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   2.4; 1004.80;   -9.4;   80.00;   -6.5;  -10.0;  -10.5;eor
       1426;19470221;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   2.1;  999.20;   -9.3;   74.00;   -5.5;  -15.0;  -18.5;eor
       1426;19470222;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   3.1;  989.00;   -7.2;   86.00;   -6.0;   -9.5;   -9.5;eor
       1426;19470223;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   3.2;  996.70;   -6.5;   84.00;   -4.7;   -7.6;   -7.5;eor
