STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       4931;20180628;   10;   8.7;   2.1;    3;   1.4;   6;    5.067;-999;   5.7;  13.9;  973.48;   16.9;   71.79;   21.6;   12.1;    5.4;eor
       4931;20180629;   10;   8.7;   2.3;    3;   0.0;   6;    7.983;-999;   4.8;  16.5;  970.13;   20.6;   69.63;   26.3;   15.8;   11.3;eor
       4931;20180630;   10;   8.6;   2.4;    3;   0.0;   0;   14.350;-999;   1.8;  14.7;  968.02;   22.1;   57.96;   28.7;   14.0;    9.5;eor
       4931;20180701;   10;   8.7;   3.9;    3;   0.0;   0;   15.550;-999;   1.0;  10.1;  969.33;   19.6;   45.00;   25.6;   13.8;    5.9;eor
       4931;20180702;   10;   9.3;   2.7;    3;   0.0;   0;   15.333;-999;   1.0;  10.2;  968.86;   19.7;   46.54;   26.5;   10.6;    4.4;eor
       4931;20180703;   10;   8.1;   1.7;    3;   0.0;   0;   12.717;-999;   3.9;  13.1;  970.18;   22.0;   50.92;   28.2;   13.8;    8.9;eor
       4931;20180704;   10;  11.0;   1.6;    3;   1.5;   6;    8.917;-999;   6.6;  17.0;  969.95;   22.1;   64.54;   27.1;   17.3;   11.5;eor
       4931;20180705;   10;  10.5;   2.1;    3;   5.8;   6;    0.100;-999;   6.9;  17.4;  969.36;   17.9;   85.13;   20.3;   15.3;   10.3;eor
       4931;20180706;   10;   8.9;   1.9;    3;   1.5;   6;    4.117;-999;   6.4;  17.0;  972.88;   19.0;   78.21;   24.0;   15.2;   10.1;eor
       4931;20180707;   10;   7.5;   1.9;    3;   0.0;   0;   10.333;-999;   3.0;  14.8;  976.13;   20.2;   64.54;   25.7;   13.3;    8.8;eor
       4931;20180708;   10;   8.9;   2.4;    3;   0.0;   0;   12.550;-999;   2.2;  11.9;  975.50;   20.9;   50.29;   25.9;   15.0;    8.2;eor
       4931;20180709;   10;   8.2;   2.3;    3;   0.0;   0;   12.950;-999;   3.0;  11.5;  973.83;   20.1;   50.63;   26.8;   11.6;    6.1;eor
       4931;20180710;   10;  11.3;   3.6;    3;   0.6;   6;    4.900;-999;   5.3;  12.3;  970.44;   17.8;   60.58;   21.4;   12.6;    9.7;eor
       4931;20180711;   10;  10.8;   3.4;    3;   0.0;   0;    3.917;-999;   6.3;  11.1;  970.43;   16.0;   61.54;   20.4;   11.5;    7.8;eor
       4931;20180712;   10;   6.5;   2.1;    3;   0.0;   0;    6.533;-999;   4.9;  12.5;  971.93;   18.7;   58.92;   24.2;   14.4;    8.0;eor
       4931;20180713;   10;   6.2;   1.4;    3;   0.0;   0;   14.483;-999;   1.8;  12.6;  973.38;   20.9;   54.83;   27.6;   11.5;    5.9;eor
       4931;20180714;   10;   8.7;   1.5;    3;   0.0;   0;    9.167;-999;   3.4;  14.4;  972.11;   22.1;   56.63;   28.1;   15.3;   10.3;eor
       4931;20180715;   10;  10.8;   1.9;    3;   0.7;   6;    7.833;-999;   5.8;  14.7;  970.07;   20.3;   63.08;   27.4;   14.6;    9.7;eor
       4931;20180716;   10;   7.7;   1.9;    3;   0.0;   0;    9.933;-999;   4.2;  14.3;  968.20;   20.9;   59.79;   26.3;   16.1;   10.7;eor
       4931;20180717;   10;  14.4;   2.0;    3;   0.8;   8;   10.033;-999;   3.3;  14.2;  969.92;   21.1;   59.25;   27.4;   13.2;    8.0;eor
       4931;20180718;   10;   8.7;   2.3;    3;   0.0;   0;   13.350;-999;   2.3;  13.8;  971.77;   21.6;   56.04;   27.5;   12.8;    9.3;eor
       4931;20180719;   10;   7.2;   1.7;    3;   0.0;   0;   13.883;-999;   2.7;  11.9;  971.15;   22.2;   47.33;   28.7;   13.3;    7.6;eor
       4931;20180720;   10;  12.9;   1.7;    3;   0.1;   6;    7.717;-999;   4.9;  14.5;  967.92;   21.5;   59.17;   30.1;   14.9;    9.6;eor
       4931;20180721;   10;   5.1;   1.4;    3;   8.2;   6;    0.283;-999;   7.5;  17.8;  967.28;   18.3;   84.38;   20.6;   16.2;   13.1;eor
       4931;20180722;   10;   8.7;   1.7;    3;   5.3;   6;    2.433;-999;   7.2;  17.7;  969.05;   19.1;   81.13;   23.5;   16.1;   14.8;eor
       4931;20180723;   10;   5.8;   1.4;    3;   0.0;   0;    9.400;-999;   3.9;  17.2;  971.62;   21.2;   71.46;   27.4;   15.9;   12.9;eor
       4931;20180724;   10;   7.9;   1.8;    3;   0.0;   0;   13.867;-999;   0.6;  16.0;  969.41;   23.2;   60.63;   30.2;   14.8;   11.2;eor
       4931;20180725;   10;   8.1;   1.8;    3;   0.0;   0;   13.000;-999;   2.0;  16.0;  969.39;   24.5;   56.42;   32.2;   15.1;   11.3;eor
       4931;20180726;   10;  13.4;   2.4;    3;   0.0;   0;   14.117;-999;   0.7;  15.3;  969.40;   24.4;   54.17;   31.5;   16.5;   11.7;eor
       4931;20180727;   10;   7.7;   2.0;    3;   0.0;   0;   12.483;-999;   1.7;  15.3;  967.20;   24.5;   52.63;   31.2;   15.9;   11.7;eor
       4931;20180728;   10;  12.5;   2.5;    3;   0.8;   6;    5.483;-999;   5.2;  17.1;  966.10;   23.1;   61.75;   30.5;   17.8;   12.8;eor
       4931;20180729;   10;   8.1;   1.7;    3;   0.0;   0;   11.450;-999;   5.1;  16.1;  969.55;   24.2;   56.42;   31.1;   17.0;   13.8;eor
       4931;20180730;   10;   6.2;   1.5;    3;   0.0;   0;   13.117;-999;   1.7;  15.6;  970.40;   26.1;   49.83;   33.2;   16.9;   11.8;eor
       4931;20180731;   10;  10.5;   2.3;    3;   0.0;   6;   12.833;-999;   2.4;  15.7;  971.09;   27.3;   46.71;   35.3;   17.7;   12.4;eor
       4931;20180801;   10;  15.9;   4.2;    3;   9.5;   6;    8.400;-999;   6.4;  17.7;  973.60;   25.2;   56.04;   31.7;   19.1;   17.5;eor
       4931;20180802;   10;   7.4;   1.9;    3;   0.0;   0;    9.983;-999;   4.7;  19.7;  975.93;   23.7;   69.38;   29.7;   18.5;   17.1;eor
       4931;20180803;   10;   8.2;   1.9;    3;   0.0;   0;   13.050;-999;   0.9;  19.4;  974.01;   26.7;   58.83;   33.7;   19.1;   15.6;eor
       4931;20180804;   10;   9.8;   2.1;    3;   0.0;   0;   12.917;-999;   1.4;  17.6;  971.89;   27.4;   52.17;   34.1;   19.5;   15.4;eor
       4931;20180805;   10;  11.1;   2.6;    3;   0.0;   0;   11.767;-999;   3.1;  15.8;  973.04;   25.9;   48.58;   31.2;   20.5;   15.5;eor
       4931;20180806;   10;   9.4;   1.9;    3;   1.0;   6;   12.417;-999;   5.4;  15.8;  970.79;   25.8;   49.63;   32.7;   18.3;   12.5;eor
       4931;20180807;   10;  11.5;   1.8;    3;   0.2;   6;    5.900;-999;   5.6;  18.4;  967.79;   22.6;   68.54;   30.1;   17.3;   12.9;eor
       4931;20180808;   10;  11.8;   2.0;    3;   0.0;   6;    6.700;-999;   6.0;  18.0;  968.55;   23.5;   64.54;   30.7;   16.6;   12.7;eor
       4931;20180809;   10;  22.3;   2.4;    3;   0.1;   6;    8.150;-999;   5.3;  17.9;  968.96;   23.4;   65.04;   33.8;   17.6;   13.8;eor
       4931;20180810;   10;  10.3;   2.8;    3;   0.0;   0;    8.067;-999;   4.1;  11.8;  977.29;   19.4;   53.33;   23.5;   14.8;   10.5;eor
       4931;20180811;   10;  10.3;   2.9;    3;   0.0;   0;    8.567;-999;   5.0;  10.4;  977.12;   19.1;   49.21;   24.9;   13.4;    7.0;eor
       4931;20180812;   10;   7.5;   1.5;    3;   0.0;   0;   14.083;-999;   1.5;  10.4;  970.76;   20.6;   48.42;   30.1;    9.7;    4.0;eor
       4931;20180813;   10;  12.0;   2.2;    3;   0.4;   6;    3.350;-999;   5.2;  15.5;  965.62;   19.5;   68.67;   24.3;   13.5;    8.9;eor
       4931;20180814;   10;  10.3;   3.6;    3;   0.0;   0;    7.133;-999;   4.8;  14.3;  970.37;   19.8;   63.71;   24.3;   15.4;   11.7;eor
       4931;20180815;   10;   6.7;   1.7;    3;   0.0;   0;    6.217;-999;   3.9;  14.2;  974.45;   19.9;   62.79;   25.3;   13.8;    8.9;eor
       4931;20180816;   10;   6.7;   1.3;    3;   0.0;   0;   13.400;-999;   1.3;  13.8;  971.00;   21.8;   56.96;   30.2;   12.7;    7.5;eor
       4931;20180817;   10;   9.8;   2.5;    3;   1.5;   6;    5.950;-999;   5.4;  15.2;  970.11;   22.6;   57.21;   29.5;   15.2;   10.3;eor
       4931;20180818;   10;   7.7;   2.4;    3;   0.0;   0;    7.633;-999;   4.5;  16.3;  975.53;   21.1;   66.83;   27.1;   16.3;   13.9;eor
       4931;20180819;   10;   7.2;   1.7;    3;   0.0;   0;   11.167;-999;   3.4;  14.9;  975.30;   22.8;   56.75;   29.1;   16.1;   12.2;eor
       4931;20180820;   10;   9.6;   2.5;    3;   0.0;   0;   12.300;-999;   1.7;  15.0;  974.01;   23.0;   54.67;   29.3;   16.6;   11.0;eor
       4931;20180821;   10;   6.7;   1.8;    3;   0.0;   0;   10.917;-999;   2.7;  15.3;  973.53;   23.6;   55.42;   30.0;   16.8;   11.9;eor
       4931;20180822;   10;  15.9;   1.5;    3;  12.8;   6;    9.833;-999;   2.5;  16.8;  971.38;   23.2;   61.58;   32.5;   16.7;   12.4;eor
       4931;20180823;   10;  14.4;   1.6;    3;   3.2;   6;    3.300;-999;   5.3;  19.1;  968.60;   20.6;   79.58;   27.6;   16.6;   14.0;eor
       4931;20180824;   10;  18.9;   3.2;    3;   0.7;   6;    1.750;-999;   7.3;  15.7;  967.89;   17.9;   76.04;   22.8;   13.2;   10.0;eor
       4931;20180825;   10;  10.3;   2.6;    3;   0.4;   6;    0.533;-999;   6.2;  11.3;  968.43;   13.2;   74.83;   16.0;    8.3;    4.0;eor
       4931;20180826;   10;   5.7;   1.5;    3;   0.0;   0;   11.050;-999;   3.8;   9.0;  971.30;   13.7;   61.50;   20.0;    6.1;    3.4;eor
       4931;20180827;   10;  10.1;   2.2;    3;   0.0;   6;    1.317;-999;   6.7;  12.0;  970.42;   17.9;   59.00;   24.1;   11.3;    6.0;eor
       4931;20180828;   10;   6.3;   1.7;    3;   0.0;   0;   11.783;-999;   3.7;  13.9;  973.05;   19.7;   62.79;   25.7;   13.2;    8.5;eor
       4931;20180829;   10;  10.3;   2.6;    3;   0.0;   6;    8.800;-999;   4.6;  15.2;  968.88;   21.3;   62.04;   29.4;   12.7;    7.9;eor
       4931;20180830;   10;  11.1;   4.1;    3;   0.3;   6;    2.800;-999;   6.5;  13.9;  973.94;   18.0;   67.79;   21.5;   15.3;   13.9;eor
       4931;20180831;   10;   5.7;   2.0;    3;  13.7;   6;    0.000;-999;   7.9;  13.5;  974.40;   14.4;   82.29;   16.2;   12.7;   12.6;eor
       4931;20180901;   10;   8.1;   2.4;    3;   1.3;   6;    1.517;-999;   7.2;  11.9;  976.71;   15.7;   68.58;   19.7;   12.3;   11.1;eor
       4931;20180902;   10;   6.2;   2.0;    3;   0.6;   6;    0.000;-999;   8.0;  14.3;  975.07;   14.1;   88.33;   15.1;   13.1;   12.5;eor
       4931;20180903;   10;   5.7;   1.6;    3;   0.0;   6;    1.783;-999;   6.9;  15.2;  970.95;   16.1;   83.71;   19.9;   12.5;    9.4;eor
       4931;20180904;   10;   5.0;   1.1;    3;   0.0;   0;    6.833;-999;   4.8;  15.2;  970.70;   17.4;   78.04;   23.0;   11.5;    7.6;eor
       4931;20180905;   10;   6.7;   1.5;    3;   0.0;   0;   10.400;-999;   0.9;  15.7;  970.59;   19.1;   73.04;   26.1;   12.3;    8.4;eor
       4931;20180906;   10;  13.5;   1.9;    3;   6.5;   6;    6.250;-999;   5.8;  15.8;  966.77;   18.4;   76.92;   25.9;   13.2;    9.6;eor
       4931;20180907;   10;  11.8;   3.0;    3;   0.2;   6;    4.767;-999;   5.4;  14.6;  969.73;   17.0;   76.13;   21.0;   11.2;    8.4;eor
       4931;20180908;   10;   9.3;   1.7;    3;   0.0;   0;   11.567;-999;   2.6;  11.3;  975.03;   16.0;   64.75;   22.8;   10.2;    5.5;eor
       4931;20180909;   10;   5.1;   1.4;    3;   0.0;   0;   12.033;-999;   4.4;  11.9;  976.03;   17.0;   64.58;   25.2;    8.8;    4.4;eor
       4931;20180910;   10;   6.9;   1.6;    3;   0.0;   0;   11.700;-999;   4.9;  11.7;  977.20;   18.8;   58.96;   27.9;    9.4;    4.2;eor
       4931;20180911;   10;  10.1;   1.5;    3;   0.0;   0;   12.017;-999;   4.4;  12.2;  978.67;   20.1;   55.88;   28.4;   12.3;    7.6;eor
       4931;20180912;   10;  13.5;   1.7;    3;   3.0;   6;   11.767;-999;   2.4;  13.8;  975.42;   21.0;   60.38;   30.6;   10.9;    6.0;eor
       4931;20180913;   10;  12.3;   2.2;    3;   3.7;   6;    3.500;-999;   6.8;  16.3;  972.98;   17.9;   80.58;   23.8;   14.2;   11.8;eor
       4931;20180914;   10;   5.1;   1.4;    3;   0.0;   6;    3.700;-999;   6.6;  15.5;  974.22;   17.1;   80.33;   21.5;   14.0;   11.8;eor
       4931;20180915;   10;   6.7;   2.4;    3;   0.0;   0;   10.433;-999;   3.1;  11.6;  977.83;   16.8;   61.54;   21.2;   10.9;    5.6;eor
       4931;20180916;   10;   6.7;   1.2;    3;   0.0;   0;   11.067;-999;   4.5;  11.6;  976.47;   16.7;   63.71;   24.9;    8.0;    3.2;eor
       4931;20180917;   10;   5.1;   1.2;    3;   0.0;   0;   11.967;-999;   2.0;  12.0;  974.21;   18.3;   61.67;   27.0;   10.4;    5.0;eor
       4931;20180918;   10;   8.7;   1.7;    3;   0.0;   0;    9.017;-999;   3.3;  12.9;  971.79;   19.7;   59.25;   29.8;   10.2;    5.3;eor
       4931;20180919;   10;   5.1;   1.2;    3;   0.0;   0;   10.333;-999;   1.5;  14.2;  974.47;   20.7;   61.67;   29.1;   12.6;    7.4;eor
       4931;20180920;   10;   8.1;   1.5;    3;   0.0;   0;   11.350;-999;   2.7;  14.6;  973.03;   21.1;   62.13;   29.3;   13.3;    8.6;eor
       4931;20180921;   10;  19.9;   4.1;    3;   0.0;   6;    4.350;-999;   5.5;  13.1;  968.74;   18.2;   64.38;   27.1;   12.6;    7.7;eor
       4931;20180922;   10;   8.2;   2.1;    3;   2.0;   6;    5.867;-999;   6.9;   9.3;  976.20;   13.9;   60.21;   18.8;   10.2;    6.6;eor
