STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       1621;19490101;-999;-999;-999;    5;   7.2;   8;-999;   0;   7.7;   4.8;    -999;    1.8;   71.00;    3.8;   -1.0;-999;eor
       1621;19490102;-999;-999;-999;    5;   7.5;   8;-999;   0;   8.0;   6.3;    -999;    1.4;   96.00;    2.1;   -0.1;-999;eor
       1621;19490103;-999;-999;-999;    5;   0.7;   1;-999;   0;   6.3;   5.7;    -999;    0.3;   91.00;    2.0;   -0.5;-999;eor
       1621;19490104;-999;-999;-999;    5;   2.0;   7;-999;   0;   5.0;   4.9;    -999;   -1.0;   87.00;    0.2;   -2.6;-999;eor
       1621;19490105;-999;-999;-999;    5;   0.0;   0;-999;   0;   8.0;   5.9;    -999;    1.1;   89.00;    1.8;   -1.5;-999;eor
       1621;19490106;-999;-999;-999;    5;   0.1;   1;-999;   0;   8.0;   6.0;    -999;    0.2;   94.00;    2.7;   -0.9;-999;eor
       1621;19490107;-999;-999;-999;    5;   0.5;   7;-999;   0;   8.0;   4.7;    -999;   -3.4;   97.00;   -0.7;   -4.3;-999;eor
       1621;19490108;-999;-999;-999;    5;   1.3;   7;-999;   0;   8.0;   4.5;    -999;   -3.0;   94.00;   -1.7;   -4.7;-999;eor
       1621;19490109;-999;-999;-999;    5;   2.1;   8;-999;   0;   8.0;   4.5;    -999;   -3.4;   94.00;   -1.8;   -4.1;-999;eor
       1621;19490110;-999;-999;-999;    5;   0.0;   0;-999;   0;   5.0;   4.1;    -999;   -3.9;   89.00;   -2.6;   -4.9;-999;eor
       1621;19490111;-999;-999;-999;    5;   5.0;   7;-999;   0;   8.0;   4.1;    -999;   -3.6;   90.00;   -2.8;   -5.0;-999;eor
       1621;19490112;-999;-999;-999;    5;   0.0;   0;-999;   0;   7.7;   4.9;    -999;   -2.0;   93.00;   -0.5;   -2.8;-999;eor
       1621;19490113;-999;-999;-999;    5;   0.0;   0;-999;   0;   6.3;   4.7;    -999;   -2.2;   89.00;   -0.7;   -2.8;-999;eor
       1621;19490114;-999;-999;-999;    5;   4.6;   8;-999;   0;   8.0;   5.5;    -999;   -1.0;   97.00;   -0.1;   -2.6;-999;eor
       1621;19490115;-999;-999;-999;    5;   1.7;   8;-999;   0;   7.7;   5.6;    -999;    0.3;   89.00;    1.1;   -0.2;-999;eor
       1621;19490116;-999;-999;-999;    5;   3.1;   8;-999;   0;   8.0;   6.1;    -999;    1.8;   91.00;    3.4;   -1.1;-999;eor
